Category,Domain,Chapter title,Chapter slug,Lecture number,Lecture ID,Lecture title,YouTube URL,Video ID,Output name,Lecture folder,Raw comments path,Scrubbed comments path,Sift report path,Processing mode,Status,Notes
Physical Chemistry,physical,Solutions,solutions,08,solutions-lecture-08,Van't Hoff Factor and Abnormal Molar Masses,https://youtu.be/1b0tmhf8c3s,1b0tmhf8c3s,comments-08-vant-hoff-factor-and-abnormal-molar-masses,content/chemistry/physical/solutions/lectures/lecture-08-vant-hoff-factor-and-abnormal-molar-masses,content/chemistry/physical/solutions/lectures/lecture-08-vant-hoff-factor-and-abnormal-molar-masses/comments/comments-08-vant-hoff-factor-and-abnormal-molar-masses.raw.json,content/chemistry/physical/solutions/lectures/lecture-08-vant-hoff-factor-and-abnormal-molar-masses/comments/comments-08-vant-hoff-factor-and-abnormal-molar-masses.scrubbed.json,content/chemistry/physical/solutions/lectures/lecture-08-vant-hoff-factor-and-abnormal-molar-masses/comments/comments-08-vant-hoff-factor-and-abnormal-molar-masses.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Solutions,solutions,09,solutions-lecture-09,Previous Year IIT Questions on Colligative Properties,https://youtu.be/p-aCsUDvoSo,p-aCsUDvoSo,comments-09-previous-year-iit-questions-on-colligative-properties,content/chemistry/physical/solutions/lectures/lecture-09-previous-year-iit-questions-on-colligative-properties,content/chemistry/physical/solutions/lectures/lecture-09-previous-year-iit-questions-on-colligative-properties/comments/comments-09-previous-year-iit-questions-on-colligative-properties.raw.json,content/chemistry/physical/solutions/lectures/lecture-09-previous-year-iit-questions-on-colligative-properties/comments/comments-09-previous-year-iit-questions-on-colligative-properties.scrubbed.json,content/chemistry/physical/solutions/lectures/lecture-09-previous-year-iit-questions-on-colligative-properties/comments/comments-09-previous-year-iit-questions-on-colligative-properties.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Solutions,solutions,10,solutions-lecture-10,Solubility and Henry's Law,https://youtu.be/JCmK2OJGwyY,JCmK2OJGwyY,comments-10-solubility-and-henrys-law,content/chemistry/physical/solutions/lectures/lecture-10-solubility-and-henrys-law,content/chemistry/physical/solutions/lectures/lecture-10-solubility-and-henrys-law/comments/comments-10-solubility-and-henrys-law.raw.json,content/chemistry/physical/solutions/lectures/lecture-10-solubility-and-henrys-law/comments/comments-10-solubility-and-henrys-law.scrubbed.json,content/chemistry/physical/solutions/lectures/lecture-10-solubility-and-henrys-law/comments/comments-10-solubility-and-henrys-law.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,01,chemical-kinetics-lecture-01,Introduction - Rate of Reaction,https://youtu.be/Ez2EaGNt-u8,Ez2EaGNt-u8,comments-01-introduction-rate-of-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-01-introduction-rate-of-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-01-introduction-rate-of-reaction/comments/comments-01-introduction-rate-of-reaction.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-01-introduction-rate-of-reaction/comments/comments-01-introduction-rate-of-reaction.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-01-introduction-rate-of-reaction/comments/comments-01-introduction-rate-of-reaction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,02,chemical-kinetics-lecture-02,Factors Affecting Rate of Reaction - 7 Factors,https://youtu.be/Wg8gUHWlfG8,Wg8gUHWlfG8,comments-02-factors-affecting-rate-of-reaction-7-factors,content/chemistry/physical/chemical-kinetics/lectures/lecture-02-factors-affecting-rate-of-reaction-7-factors,content/chemistry/physical/chemical-kinetics/lectures/lecture-02-factors-affecting-rate-of-reaction-7-factors/comments/comments-02-factors-affecting-rate-of-reaction-7-factors.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-02-factors-affecting-rate-of-reaction-7-factors/comments/comments-02-factors-affecting-rate-of-reaction-7-factors.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-02-factors-affecting-rate-of-reaction-7-factors/comments/comments-02-factors-affecting-rate-of-reaction-7-factors.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,03,chemical-kinetics-lecture-03,Rate Law and Order Of Reaction,https://youtu.be/4YLbhZtia1Q,4YLbhZtia1Q,comments-03-rate-law-and-order-of-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-03-rate-law-and-order-of-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-03-rate-law-and-order-of-reaction/comments/comments-03-rate-law-and-order-of-reaction.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-03-rate-law-and-order-of-reaction/comments/comments-03-rate-law-and-order-of-reaction.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-03-rate-law-and-order-of-reaction/comments/comments-03-rate-law-and-order-of-reaction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,04,chemical-kinetics-lecture-04,Initial Rate Method to Determine Order of Reaction & Rate Law,https://youtu.be/5XgyuftggTo,5XgyuftggTo,comments-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law,content/chemistry/physical/chemical-kinetics/lectures/lecture-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law,content/chemistry/physical/chemical-kinetics/lectures/lecture-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law/comments/comments-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law/comments/comments-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law/comments/comments-04-initial-rate-method-to-determine-order-of-reaction-and-rate-law.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,05,chemical-kinetics-lecture-05,ZERO Order Kinetics | Rate Law and Half Life Of Zero Order,https://youtu.be/A0QsbNj9x24,A0QsbNj9x24,comments-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order,content/chemistry/physical/chemical-kinetics/lectures/lecture-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order,content/chemistry/physical/chemical-kinetics/lectures/lecture-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order/comments/comments-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order/comments/comments-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order/comments/comments-05-zero-order-kinetics-rate-law-and-half-life-of-zero-order.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,06,chemical-kinetics-lecture-06,FIRST Order Kinetics | Complete First Order Reaction,https://youtu.be/djvupjkQJ1U,djvupjkQJ1U,comments-06-first-order-kinetics-complete-first-order-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-06-first-order-kinetics-complete-first-order-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-06-first-order-kinetics-complete-first-order-reaction/comments/comments-06-first-order-kinetics-complete-first-order-reaction.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-06-first-order-kinetics-complete-first-order-reaction/comments/comments-06-first-order-kinetics-complete-first-order-reaction.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-06-first-order-kinetics-complete-first-order-reaction/comments/comments-06-first-order-kinetics-complete-first-order-reaction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,07,chemical-kinetics-lecture-07,"Second, Third & nth Order Reaction & Kinetics - All Formulae",https://youtu.be/rqSvq-3mnC8,rqSvq-3mnC8,comments-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae,content/chemistry/physical/chemical-kinetics/lectures/lecture-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae,content/chemistry/physical/chemical-kinetics/lectures/lecture-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae/comments/comments-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae/comments/comments-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae/comments/comments-07-second-third-and-nth-order-reaction-and-kinetics-all-formulae.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,08,chemical-kinetics-lecture-08,How to Determine Order of Reaction? Half Life Method & Other Methods,https://youtu.be/rGZfrCEC6NM,rGZfrCEC6NM,comments-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods,content/chemistry/physical/chemical-kinetics/lectures/lecture-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods,content/chemistry/physical/chemical-kinetics/lectures/lecture-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods/comments/comments-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods/comments/comments-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods/comments/comments-08-how-to-determine-order-of-reaction-half-life-method-and-other-methods.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,09,chemical-kinetics-lecture-09,Molecularity of Reaction | Pseudo Order Reaction | Molecularity,https://youtu.be/GmFnROiHYE4,GmFnROiHYE4,comments-09-molecularity-of-reaction-pseudo-order-reaction-molecularity,content/chemistry/physical/chemical-kinetics/lectures/lecture-09-molecularity-of-reaction-pseudo-order-reaction-molecularity,content/chemistry/physical/chemical-kinetics/lectures/lecture-09-molecularity-of-reaction-pseudo-order-reaction-molecularity/comments/comments-09-molecularity-of-reaction-pseudo-order-reaction-molecularity.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-09-molecularity-of-reaction-pseudo-order-reaction-molecularity/comments/comments-09-molecularity-of-reaction-pseudo-order-reaction-molecularity.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-09-molecularity-of-reaction-pseudo-order-reaction-molecularity/comments/comments-09-molecularity-of-reaction-pseudo-order-reaction-molecularity.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,10,chemical-kinetics-lecture-10,Arrhenius Equation | Effect of Temperature on Rate of Reaction,https://youtu.be/uexnw54Cluk,uexnw54Cluk,comments-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction,content/chemistry/physical/chemical-kinetics/lectures/lecture-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction/comments/comments-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction/comments/comments-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction/comments/comments-10-arrhenius-equation-effect-of-temperature-on-rate-of-reaction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,11,chemical-kinetics-lecture-11,Complex Reaction - Mechanism of Reaction - Steady State Approximation,https://youtu.be/Tko6iBir6GM,Tko6iBir6GM,comments-11-complex-reaction-mechanism-of-reaction-steady-state-approximation,content/chemistry/physical/chemical-kinetics/lectures/lecture-11-complex-reaction-mechanism-of-reaction-steady-state-approximation,content/chemistry/physical/chemical-kinetics/lectures/lecture-11-complex-reaction-mechanism-of-reaction-steady-state-approximation/comments/comments-11-complex-reaction-mechanism-of-reaction-steady-state-approximation.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-11-complex-reaction-mechanism-of-reaction-steady-state-approximation/comments/comments-11-complex-reaction-mechanism-of-reaction-steady-state-approximation.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-11-complex-reaction-mechanism-of-reaction-steady-state-approximation/comments/comments-11-complex-reaction-mechanism-of-reaction-steady-state-approximation.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Kinetics,chemical-kinetics,12,chemical-kinetics-lecture-12,Parallel First Order Reaction Kinetics,https://youtu.be/DrE6ApKqgwU,DrE6ApKqgwU,comments-12-parallel-first-order-reaction-kinetics,content/chemistry/physical/chemical-kinetics/lectures/lecture-12-parallel-first-order-reaction-kinetics,content/chemistry/physical/chemical-kinetics/lectures/lecture-12-parallel-first-order-reaction-kinetics/comments/comments-12-parallel-first-order-reaction-kinetics.raw.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-12-parallel-first-order-reaction-kinetics/comments/comments-12-parallel-first-order-reaction-kinetics.scrubbed.json,content/chemistry/physical/chemical-kinetics/lectures/lecture-12-parallel-first-order-reaction-kinetics/comments/comments-12-parallel-first-order-reaction-kinetics.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
